job_id,office,position_title,date,year,skill,skill_category,source_file
MEM-635-23,"Congressman Brad Schneider, House Ways & Means Committee",Legislative Assistant,2023-12-25,2023,Bill Drafting,legislative,Members_and_Committee_Bulletin_12.25.2023_v2.json
MEM-624-22,Office of Democratic Leader-elect Hakeem Jeffries,Press Assistant,2022-12-26,2022,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-623-22,The Office of Democratic Leader-elect Hakeem Jeffries,Speechwriter,2022-12-26,2022,Talking Points,communications,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-623-22,The Office of Democratic Leader-elect Hakeem Jeffries,Speechwriter,2022-12-26,2022,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-622-22,The Office of Democratic Leader-elect Hakeem Jeffries,Digital Engagement Director,2022-12-26,2022,Social Media,communications,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-622-22,The Office of Democratic Leader-elect Hakeem Jeffries,Digital Engagement Director,2022-12-26,2022,Digital Strategy,communications,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-622-22,The Office of Democratic Leader-elect Hakeem Jeffries,Digital Engagement Director,2022-12-26,2022,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-621-22,The Office of Democratic Leader-elect Hakeem Jeffries,National Press Secretary,2022-12-26,2022,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-621-22,The Office of Democratic Leader-elect Hakeem Jeffries,National Press Secretary,2022-12-26,2022,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-618-22,Rep. Dean Phillips (MN-03),Small Business Legislative Assistant,2022-12-26,2022,Finance / Tax Policy,policy,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-618-22,Rep. Dean Phillips (MN-03),Small Business Legislative Assistant,2022-12-26,2022,Small Business,policy,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-618-22,Rep. Dean Phillips (MN-03),Small Business Legislative Assistant,2022-12-26,2022,Floor Procedure,legislative,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-618-22,Rep. Dean Phillips (MN-03),Small Business Legislative Assistant,2022-12-26,2022,Project Management,soft_skill,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-614-22,Rep. Mike Quigley (IL-05),Staff Assistant,2022-12-26,2022,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-614-22,Rep. Mike Quigley (IL-05),Staff Assistant,2022-12-26,2022,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_12.26.2022_v2.json
MEM-060-24,Representative Spanberger,Staff Assistant,2024-02-12,2024,Constituent Services,constituent,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-060-24,Representative Spanberger,Staff Assistant,2024-02-12,2024,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-059-24,U.S. Representative Max Miller (OH-07),District Director,2024-02-12,2024,Casework,constituent,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-059-24,U.S. Representative Max Miller (OH-07),District Director,2024-02-12,2024,Constituent Services,constituent,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-059-24,U.S. Representative Max Miller (OH-07),District Director,2024-02-12,2024,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-057-24,House Committee on Education and the Workforce,Press Assistant,2024-02-12,2024,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-057-24,House Committee on Education and the Workforce,Press Assistant,2024-02-12,2024,Press Releases / Statements,communications,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-056-24,"Congressman Gabe Amo (RI-01), member of the Committee on Foreign Affairs and Committee on Science, Space, and Technology",Communications Director,2024-02-12,2024,Press Releases / Statements,communications,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-056-24,"Congressman Gabe Amo (RI-01), member of the Committee on Foreign Affairs and Committee on Science, Space, and Technology",Communications Director,2024-02-12,2024,Talking Points,communications,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-056-24,"Congressman Gabe Amo (RI-01), member of the Committee on Foreign Affairs and Committee on Science, Space, and Technology",Communications Director,2024-02-12,2024,Social Media,communications,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-056-24,"Congressman Gabe Amo (RI-01), member of the Committee on Foreign Affairs and Committee on Science, Space, and Technology",Communications Director,2024-02-12,2024,Video Production,communications,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-056-24,"Congressman Gabe Amo (RI-01), member of the Committee on Foreign Affairs and Committee on Science, Space, and Technology",Communications Director,2024-02-12,2024,Graphic Design,communications,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-056-24,"Congressman Gabe Amo (RI-01), member of the Committee on Foreign Affairs and Committee on Science, Space, and Technology",Communications Director,2024-02-12,2024,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-055-24,House Committee on Education and the Workforce (Democratic staff),Labor Policy Counsel,2024-02-12,2024,JD / Law Degree,credential,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-054-24,House Committee on Education and the Workforce (Democratic staff),Civil Rights Counsel,2024-02-12,2024,Judiciary / Legal,policy,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-054-24,House Committee on Education and the Workforce (Democratic staff),Civil Rights Counsel,2024-02-12,2024,JD / Law Degree,credential,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-053-24,Congressman Jason Crow (D-CO),Staff Assistant,2024-02-12,2024,Casework,constituent,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-053-24,Congressman Jason Crow (D-CO),Staff Assistant,2024-02-12,2024,Community Outreach,constituent,Members_and_Committee_Bulletin_2.12.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Press Releases / Statements,communications,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Op-Ed Writing,communications,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Talking Points,communications,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Social Media,communications,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Twitter / X,communications,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Instagram,communications,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Transportation,policy,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Town Halls / Events,constituent,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-049-24,Rep. Mary Peltola’s office,Press Secretary/Communications Director,2024-02-05,2024,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-046-24,U.S. Rep. Rick Larsen,District Scheduler & Staff Assistant,2024-02-05,2024,Supervisory / Management,soft_skill,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-046-24,U.S. Rep. Rick Larsen,District Scheduler & Staff Assistant,2024-02-05,2024,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-046-24,U.S. Rep. Rick Larsen,District Scheduler & Staff Assistant,2024-02-05,2024,Driver's License,soft_skill,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-044-24,Representative Josh Gottheimer,Speechwriter,2024-02-05,2024,Campaign Experience,experience,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-044-24,Representative Josh Gottheimer,Speechwriter,2024-02-05,2024,Press Releases / Statements,communications,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-044-24,Representative Josh Gottheimer,Speechwriter,2024-02-05,2024,Talking Points,communications,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-044-24,Representative Josh Gottheimer,Speechwriter,2024-02-05,2024,Social Media,communications,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-044-24,Representative Josh Gottheimer,Speechwriter,2024-02-05,2024,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-044-24,Representative Josh Gottheimer,Speechwriter,2024-02-05,2024,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.5.2024_v2.json
MEM-086-23,Representative Alma Adams (NC- 12),Legislative Correspondent,2023-02-13,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-085-23,The Office of Congresswoman Sylvia Garcia (TX-29),Bilingual Press Secretary,2023-02-13,2023,Spanish,language,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-085-23,The Office of Congresswoman Sylvia Garcia (TX-29),Bilingual Press Secretary,2023-02-13,2023,Bilingual (any),language,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-085-23,The Office of Congresswoman Sylvia Garcia (TX-29),Bilingual Press Secretary,2023-02-13,2023,Press Releases / Statements,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-085-23,The Office of Congresswoman Sylvia Garcia (TX-29),Bilingual Press Secretary,2023-02-13,2023,Talking Points,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-085-23,The Office of Congresswoman Sylvia Garcia (TX-29),Bilingual Press Secretary,2023-02-13,2023,Social Media,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-085-23,The Office of Congresswoman Sylvia Garcia (TX-29),Bilingual Press Secretary,2023-02-13,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-084-23,"U.S. House of Representatives, Committee on Oversight and Accountability, Democratic (Minority) Staff",Investigative Counsel,2023-02-13,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-084-23,"U.S. House of Representatives, Committee on Oversight and Accountability, Democratic (Minority) Staff",Investigative Counsel,2023-02-13,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-084-23,"U.S. House of Representatives, Committee on Oversight and Accountability, Democratic (Minority) Staff",Investigative Counsel,2023-02-13,2023,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-083-23,Congresswoman Angie Craig (MN-02),DIGITAL STAFFER,2023-02-13,2023,Canva,software,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-083-23,Congresswoman Angie Craig (MN-02),DIGITAL STAFFER,2023-02-13,2023,Social Media,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-083-23,Congresswoman Angie Craig (MN-02),DIGITAL STAFFER,2023-02-13,2023,Video Production,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-083-23,Congresswoman Angie Craig (MN-02),DIGITAL STAFFER,2023-02-13,2023,Attention to Detail,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Canva,software,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Spanish,language,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Press Releases / Statements,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Talking Points,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Social Media,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Video Production,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Graphic Design,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Digital Strategy,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Newsletter,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-082-23,Congresswoman Susie Lee (NV-03),Press/Digital Assistant,2023-02-13,2023,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-081-23,Congresswoman Lisa Blunt Rochester,Caseworker/Outreach Representative,2023-02-13,2023,Spanish,language,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-081-23,Congresswoman Lisa Blunt Rochester,Caseworker/Outreach Representative,2023-02-13,2023,Casework,constituent,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-081-23,Congresswoman Lisa Blunt Rochester,Caseworker/Outreach Representative,2023-02-13,2023,Town Halls / Events,constituent,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-081-23,Congresswoman Lisa Blunt Rochester,Caseworker/Outreach Representative,2023-02-13,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-081-23,Congresswoman Lisa Blunt Rochester,Caseworker/Outreach Representative,2023-02-13,2023,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-078-23,Rep. Jim Costa (CA-21),LEGISLATIVE AIDE,2023-02-13,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-078-23,Rep. Jim Costa (CA-21),LEGISLATIVE AIDE,2023-02-13,2023,Environment / Climate,policy,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-078-23,Rep. Jim Costa (CA-21),LEGISLATIVE AIDE,2023-02-13,2023,Bill Drafting,legislative,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-077-23,Congressman Rob Wittman (VA-01),Legislative Correspondent,2023-02-13,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-077-23,Congressman Rob Wittman (VA-01),Legislative Correspondent,2023-02-13,2023,Talking Points,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-077-23,Congressman Rob Wittman (VA-01),Legislative Correspondent,2023-02-13,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-076-23,Congressional Progressive Caucus,Caucus Assistant,2023-02-13,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-076-23,Congressional Progressive Caucus,Caucus Assistant,2023-02-13,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-076-23,Congressional Progressive Caucus,Caucus Assistant,2023-02-13,2023,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Press Releases / Statements,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Talking Points,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Social Media,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Twitter / X,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Instagram,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Video Production,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Graphic Design,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Digital Strategy,communications,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Town Halls / Events,constituent,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-075-23,"Office of U.S. Representative Pramila Jayapal (WA-07), Chair of the Congressional Progressive Caucus",Press Secretary/Digital Assistant,2023-02-13,2023,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-073-23,Congressman Jake Auchincloss (MA-04),SCHEDULER,2023-02-13,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-073-23,Congressman Jake Auchincloss (MA-04),SCHEDULER,2023-02-13,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-073-23,Congressman Jake Auchincloss (MA-04),SCHEDULER,2023-02-13,2023,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-072-23,Congressman Brad Sherman,Senior Legislative Assistant or Counsel – Financial Services,2023-02-13,2023,Finance / Tax Policy,policy,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-072-23,Congressman Brad Sherman,Senior Legislative Assistant or Counsel – Financial Services,2023-02-13,2023,JD / Law Degree,credential,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-072-23,Congressman Brad Sherman,Senior Legislative Assistant or Counsel – Financial Services,2023-02-13,2023,Bill Drafting,legislative,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-072-23,Congressman Brad Sherman,Senior Legislative Assistant or Counsel – Financial Services,2023-02-13,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-072-23,Congressman Brad Sherman,Senior Legislative Assistant or Counsel – Financial Services,2023-02-13,2023,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-071-23,Rep. Marcy Kaptur (D-OH-09),Legislative Staffer,2023-02-13,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-071-23,Rep. Marcy Kaptur (D-OH-09),Legislative Staffer,2023-02-13,2023,Appropriations / Budget,policy,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-071-23,Rep. Marcy Kaptur (D-OH-09),Legislative Staffer,2023-02-13,2023,Defense / National Security,policy,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-071-23,Rep. Marcy Kaptur (D-OH-09),Legislative Staffer,2023-02-13,2023,Foreign Policy,policy,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-071-23,Rep. Marcy Kaptur (D-OH-09),Legislative Staffer,2023-02-13,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-071-23,Rep. Marcy Kaptur (D-OH-09),Legislative Staffer,2023-02-13,2023,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.13.2023_v2.json
MEM-066-23,House Democratic Leadership Office,Director of Scheduling,2023-02-06,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.6.2023_v2.json
MEM-066-23,House Democratic Leadership Office,Director of Scheduling,2023-02-06,2023,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.6.2023_v2.json
MEM-063-23,Congressman Dan Goldman,Senior Counsel,2023-02-06,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.6.2023_v2.json
MEM-061-23,"U.S. House Committee on Veterans’ Affairs, Republican Staff",Subcommittee on Disability Assistance and Memorial Affairs Professional Staff Member,2023-02-06,2023,Committee Work,legislative,Members_and_Committee_Bulletin_2.6.2023_v2.json
MEM-061-23,"U.S. House Committee on Veterans’ Affairs, Republican Staff",Subcommittee on Disability Assistance and Memorial Affairs Professional Staff Member,2023-02-06,2023,Floor Procedure,legislative,Members_and_Committee_Bulletin_2.6.2023_v2.json
MEM-061-23,"U.S. House Committee on Veterans’ Affairs, Republican Staff",Subcommittee on Disability Assistance and Memorial Affairs Professional Staff Member,2023-02-06,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.6.2023_v2.json
MEM-072-24,Congressman Donald G. Davis (NC-01),Communications Director,2024-02-19,2024,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-072-24,Congressman Donald G. Davis (NC-01),Communications Director,2024-02-19,2024,Talking Points,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-072-24,Congressman Donald G. Davis (NC-01),Communications Director,2024-02-19,2024,Social Media,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-072-24,Congressman Donald G. Davis (NC-01),Communications Director,2024-02-19,2024,Digital Strategy,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-071-24,Office of Congresswoman Diana DeGette (CO-01),Communications Director,2024-02-19,2024,Press Releases / Statements,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-071-24,Office of Congresswoman Diana DeGette (CO-01),Communications Director,2024-02-19,2024,Talking Points,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-071-24,Office of Congresswoman Diana DeGette (CO-01),Communications Director,2024-02-19,2024,Social Media,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-071-24,Office of Congresswoman Diana DeGette (CO-01),Communications Director,2024-02-19,2024,Video Production,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-071-24,Office of Congresswoman Diana DeGette (CO-01),Communications Director,2024-02-19,2024,Graphic Design,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-071-24,Office of Congresswoman Diana DeGette (CO-01),Communications Director,2024-02-19,2024,Supervisory / Management,soft_skill,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-071-24,Office of Congresswoman Diana DeGette (CO-01),Communications Director,2024-02-19,2024,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-070-24,Congressman Greg Casar (D-TX35),Staff Assistant,2024-02-19,2024,Spanish,language,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-070-24,Congressman Greg Casar (D-TX35),Staff Assistant,2024-02-19,2024,Project Management,soft_skill,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-070-24,Congressman Greg Casar (D-TX35),Staff Assistant,2024-02-19,2024,Supervisory / Management,soft_skill,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-068-24,California Democrat,Communications Director,2024-02-19,2024,Press Releases / Statements,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-068-24,California Democrat,Communications Director,2024-02-19,2024,Talking Points,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-068-24,California Democrat,Communications Director,2024-02-19,2024,Social Media,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-068-24,California Democrat,Communications Director,2024-02-19,2024,Twitter / X,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-068-24,California Democrat,Communications Director,2024-02-19,2024,Instagram,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-068-24,California Democrat,Communications Director,2024-02-19,2024,Newsletter,communications,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-068-24,California Democrat,Communications Director,2024-02-19,2024,Supervisory / Management,soft_skill,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-068-24,California Democrat,Communications Director,2024-02-19,2024,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-068-24,California Democrat,Communications Director,2024-02-19,2024,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-066-24,Congresswoman Mary Gay Scanlon,Scheduler,2024-02-19,2024,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-066-24,Congresswoman Mary Gay Scanlon,Scheduler,2024-02-19,2024,Fast-Paced Environment,soft_skill,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-065-24,House GOP Appropriator,Military Legislative Assistant,2024-02-19,2024,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-065-24,House GOP Appropriator,Military Legislative Assistant,2024-02-19,2024,Defense / National Security,policy,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-065-24,House GOP Appropriator,Military Legislative Assistant,2024-02-19,2024,Foreign Policy,policy,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-065-24,House GOP Appropriator,Military Legislative Assistant,2024-02-19,2024,Veterans Affairs,policy,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-064-24,For Country Caucus,Policy Director,2024-02-19,2024,Veterans Affairs,policy,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-064-24,For Country Caucus,Policy Director,2024-02-19,2024,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.19.2024_v2.json
MEM-100-23,Congresswoman Emilia Strong Sykes (OH-13),Legislative Assistant,2023-02-21,2023,Capitol Hill Experience,experience,Members_and_Committee_Bulletin_2.21.2023_v2.json
MEM-100-23,Congresswoman Emilia Strong Sykes (OH-13),Legislative Assistant,2023-02-21,2023,Agriculture,policy,Members_and_Committee_Bulletin_2.21.2023_v2.json
MEM-100-23,Congresswoman Emilia Strong Sykes (OH-13),Legislative Assistant,2023-02-21,2023,Judiciary / Legal,policy,Members_and_Committee_Bulletin_2.21.2023_v2.json
MEM-100-23,Congresswoman Emilia Strong Sykes (OH-13),Legislative Assistant,2023-02-21,2023,Committee Work,legislative,Members_and_Committee_Bulletin_2.21.2023_v2.json
MEM-098-23,Office of General Counsel,Assistant General Counsel,2023-02-21,2023,Strong Writing Skills,soft_skill,Members_and_Committee_Bulletin_2.21.2023_v2.json
